"","seqnames","start","end","width","strand","count","name","exon","intron","utr5","utr5.","utr3","utr3.","intergenic","mirna","annot","score","input.log2FC","input.padj","targeting_mirna_6mer","targeting_mirna_7mer","targeting_mirna_8mer"
"peak13570","chr2",157471676,157471743,68,"+",5849,"peak13570","Src",NA,NA,NA,"Src","Src",FALSE,NA,"utr3",4.47184877730586,4.50914797380163,3.37404773602143e-05,NA,NA,NA
"peak13631","chr2",164017650,164017719,70,"+",2847,"peak13631","Ywhab",NA,NA,NA,"Ywhab",NA,FALSE,NA,"utr3",2.56883665317148,2.75530235194273,0.0026987542969691,NA,NA,NA
"peak13635","chr2",164018348,164018408,61,"+",15115,"peak13635","Ywhab",NA,NA,NA,"Ywhab",NA,FALSE,NA,"utr3",7.88196025409561,5.85358784120905,1.31231999485398e-08,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p",NA
"peak13772","chr2",20937911,20937964,54,"-",4379,"peak13772",NA,"Arhgap21",NA,NA,NA,NA,FALSE,NA,"intron",5.64487659421488,6.76393344548338,2.26528790296499e-06,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-802-5pmiR-376a-5p,miR-5123,miR-7241-3p","miR-194-5p",""
"peak13836","chr2",32804169,32804220,52,"-",2892,"peak13836",NA,"Stxbp1",NA,NA,NA,NA,FALSE,NA,"intron",3.68901361981961,5.81405419144771,0.000204638045960312,NA,NA,NA
"peak13880","chr2",51130624,51130691,68,"-",2510,"peak13880","Rnd3",NA,NA,NA,"Rnd3","Rnd3",FALSE,NA,"utr3",2.65394256117945,4.65919212865328,0.00221848981291778,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-18b-3p,miR-217-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak13886","chr2",51131882,51131977,96,"-",3642,"peak13886","Rnd3",NA,NA,NA,"Rnd3",NA,FALSE,NA,"utr3",4.94359292053601,6.44171960040481,1.13869412372954e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5pmiR-194-5pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-194-5p,miR-379-3p,miR-411-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-3065-3p,miR-3102-3p,miR-3547-3p,miR-770-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p","miR-194-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-770-5pmiR-767",""
"peak13894","chr2",52703109,52703159,51,"-",4278,"peak13894","Stam2",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.06202847862095,6.28539803033159,8.66905027075657e-06,"miR-147-3p,miR-210-3pmiR-147-3p,miR-6347,miR-675-5p","miR-147-3p",NA
"peak13915","chr2",60668437,60668495,59,"-",6165,"peak13915","Itgb6",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.519380645939,4.57698710213517,3.0242615925999e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5p",""
"peak13956","chr2",80523462,80523508,47,"-",9056,"peak13956","Nckap1","Nckap1",NA,NA,NA,NA,FALSE,NA,"exon",10.0464514027387,8.9032419774608,8.98563135557612e-11,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5p",NA
"peak13958","chr2",80538112,80538161,50,"-",2032,"peak13958","Nckap1",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.82170906489245,4.7409379916536,0.00150761668467706,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5pmiR-21a-3p,miR-6981-3pmiR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","let-7d-5p,miR-202-3pmiR-25-3p,miR-32-5p,miR-363-3p,miR-367-3p,miR-92a-3p,miR-92b-3p","miR-32-5p,miR-92a-3p,miR-92b-3p"
"peak13959","chr2",80540988,80541038,51,"-",3959,"peak13959",NA,"Nckap1",NA,NA,NA,NA,FALSE,NA,"intron",4.83409854487565,6.39019343205172,1.46521533420824e-05,"miR-194-5pmiR-194-5p,miR-379-3p,miR-411-3plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761miR-214-3p,miR-21a-3p,miR-383-3p,miR-7649-5p","miR-194-5pmiR-379-3p,miR-411-3p",""
"peak13961","chr2",80554214,80554265,52,"-",1628,"peak13961","Nckap1","Nckap1",NA,NA,NA,NA,FALSE,NA,"exon",3.66486679766921,5.68704242109818,0.000216338195221403,"",NA,NA
"peak13972","chr2",84602133,84602198,66,"-",7589,"peak13972","Ctnnd1",NA,NA,NA,"Ctnnd1",NA,FALSE,NA,"utr3",5.49912547074525,3.4921779536077,3.16865188486701e-06,"miR-7224-5pmiR-26a-5p,miR-26b-5p,miR-6371miR-15a-5p,miR-15b-5p,miR-16-5p,miR-195a-5p,miR-195b,miR-503-5p,miR-6346,miR-6350,miR-6353miR-21a-3p,miR-6981-3p",NA,NA
"peak13973","chr2",84602217,84602245,29,"-",1562,"peak13973","Ctnnd1",NA,NA,NA,"Ctnnd1",NA,FALSE,NA,"utr3",2.10313904749459,2.94682553785363,0.00788607589737399,NA,NA,NA
"peak13981","chr2",84610820,84610883,64,"-",2036,"peak13981","Ctnnd1",NA,NA,NA,NA,NA,FALSE,NA,"exon",1.33164956336135,1.5323208894035,0.046596193129485,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5p",NA,NA
"peak14020","chr2",91163953,91164010,58,"-",4327,"peak14020","Madd","Madd",NA,NA,NA,NA,FALSE,NA,"exon",5.06077780747362,6.47119667999235,8.69405118132723e-06,"miR-194-5pmiR-802-5p","miR-802-5p",""
"peak14253","chr2",140660383,140660440,58,"-",8734,"peak14253","Flrt3","Flrt3",NA,NA,NA,NA,FALSE,NA,"exon",7.37663650915036,7.52444241928281,4.20110456150201e-08,NA,NA,NA
"peak14284","chr2",146333447,146333504,58,"-",6568,"peak14284","Ralgapa2",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.76609155676878,6.13009346974503,1.71359601382542e-05,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-381-5pmiR-7237-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5p",NA
"peak14289","chr2",146437692,146437745,54,"-",6374,"peak14289",NA,"Ralgapa2",NA,NA,NA,NA,FALSE,NA,"intron",6.77116872752335,7.26309756912677,1.69367966200425e-07,"miR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak14528","chr3",10390812,10390868,57,"+",1511,"peak14528","Chmp4c","Chmp4c",NA,NA,"Chmp4c",NA,FALSE,NA,"utr3",2.0873888484931,3.5846510558816,0.00817732298136156,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5pmiR-130a-3p,miR-130b-3p,miR-130c,miR-148a-3p,miR-148b-3p,miR-152-3p,miR-291b-3p,miR-301a-3p,miR-301b-3p,miR-350-5p,miR-6341,miR-6389,miR-721","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5p","miR-106b-5p,miR-20a-5p,miR-6383"
"peak14530","chr3",10391863,10391925,63,"+",2962,"peak14530","Chmp4c","Chmp4c",NA,NA,"Chmp4c",NA,FALSE,NA,"utr3",2.41784253500344,3.90183974154249,0.0038208277998606,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-196a-5p,miR-196b-5p,miR-3962","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-98-5pmiR-196a-5p,miR-196b-5p,miR-3962","let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5pmiR-3962"
"peak14532","chr3",10392078,10392128,51,"+",2202,"peak14532","Chmp4c","Chmp4c",NA,NA,"Chmp4c",NA,FALSE,NA,"utr3",2.56724980802736,2.76259523409272,0.00270863316643415,NA,"",""
"peak14536","chr3",10397157,10397206,50,"+",2035,"peak14536",NA,"Chmp4c",NA,NA,NA,"Chmp4c",FALSE,NA,"utr3*",3.73167108541978,5.7249742849368,0.000185493593436344,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-196a-5p,miR-196b-5p,miR-3962","miR-194-5p",""
"peak14576","chr3",27976812,27976862,51,"+",1911,"peak14576",NA,"Pld1",NA,NA,NA,NA,FALSE,NA,"intron",3.88068133645562,5.81068255462291,0.000131619023245467,"miR-194-5pmiR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-802-5p","miR-194-5p",""
"peak14578","chr3",28025251,28025311,61,"+",3694,"peak14578","Pld1",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.16475215487955,4.40889769029789,0.000684302056433652,"let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-202-3p,miR-98-5plet-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1839-5p,miR-1961,miR-196a-5p,miR-196b-5p,miR-3962,miR-98-5pmiR-7224-5pmiR-6932-5p,miR-6973b-5plet-7d-5p,miR-1902,miR-202-3p,miR-329-5p,miR-377-5p","let-7a-5p,let-7b-5p,let-7c-5p,let-7d-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7k,miR-1961,miR-98-5plet-7d-5p,miR-202-3p","let-7d-5p"
"peak14674","chr3",69222408,69222470,63,"+",2682,"peak14674","Arl14",NA,"Arl14","Arl14",NA,NA,FALSE,NA,"utr5",3.41474494465691,5.57601288901947,0.000384817713994212,"miR-105,miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-290b-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-302a-3p,miR-302b-3p,miR-302c-3p,miR-302d-3p,miR-350-5p,miR-467a-5p,miR-467b-5p,miR-467c-5p,miR-467d-5p,miR-6383,miR-93-5p","miR-106a-5p,miR-106b-5p,miR-17-5p,miR-20a-5p,miR-20b-5p,miR-290a-3p,miR-291a-3p,miR-291b-3p,miR-292a-3p,miR-294-3p,miR-295-3p,miR-350-5p,miR-6383,miR-93-5p","miR-106b-5p,miR-20a-5p,miR-6383"
"peak14752","chr3",90528082,90528113,32,"+",3839,"peak14752","S100a14",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.57937929792729,2.66076737917475,0.000263402990944058,NA,NA,NA
"peak14754","chr3",90528286,90528311,26,"+",6456,"peak14754","S100a14",NA,NA,NA,"S100a14","S100a14",FALSE,NA,"utr3",8.43413112782084,3.85400875117651,3.68017840148093e-09,NA,NA,NA
"peak14756","chr3",90528549,90528588,40,"+",6127,"peak14756","S100a14",NA,NA,NA,"S100a14","S100a14",FALSE,NA,"utr3",5.81699722431182,3.65124215230829,1.52406249444313e-06,"miR-7224-5pmiR-6932-5p,miR-6973b-5p","",NA
"peak14757","chr3",90528618,90528676,59,"+",13430,"peak14757","S100a14",NA,NA,NA,"S100a14","S100a14",FALSE,NA,"utr3",11.7468900955375,4.02544446081686,1.79105904993182e-12,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak14758","chr3",90528723,90528756,34,"+",1912,"peak14758","S100a14",NA,NA,NA,"S100a14","S100a14",FALSE,NA,"utr3",1.35779747222231,1.5591207833905,0.0438735248749928,NA,NA,NA
"peak14826","chr3",95609736,95609787,52,"+",3985,"peak14826","Golph3l","Golph3l",NA,NA,NA,NA,FALSE,NA,"exon",1.33691019298176,1.4277960125181,0.0460351759097718,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413",NA,NA
"peak14831","chr3",95618214,95618279,66,"+",2177,"peak14831","Golph3l",NA,NA,NA,"Golph3l","Golph3l",FALSE,NA,"utr3",2.57215807907058,3.99409340083111,0.00267819331042904,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3pmiR-24-3p,miR-3620-3p,miR-5112,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413","",""
"peak14871","chr3",96153411,96153468,58,"+",4011,"peak14871","Otud7b",NA,NA,NA,NA,NA,FALSE,NA,"exon",5.39865824977892,6.62259714882864,3.99339022210554e-06,"miR-194-5p,miR-379-3p,miR-411-3pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-379-3p,miR-411-3p",NA
"peak14876","chr3",96168078,96168136,59,"+",4046,"peak14876","Mtmr11",NA,NA,NA,"Mtmr11","Mtmr11",FALSE,NA,"utr3",3.1723184662218,4.42487623797345,0.000672483346373316,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-191-5pmiR-6985-5p,miR-883b-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak14891","chr3",96559378,96559436,59,"+",7000,"peak14891","Txnip","Txnip",NA,NA,NA,NA,FALSE,NA,"exon",2.07042291359517,1.42258453272738,0.00850309608053939,NA,NA,NA
"peak14892","chr3",96559668,96559717,50,"+",3175,"peak14892","Txnip",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.11456545824259,2.02899044698311,0.0076812967201195,"",NA,NA
"peak14902","chr3",96560909,96560945,37,"+",5224,"peak14902","Txnip","Txnip",NA,NA,"Txnip",NA,FALSE,NA,"utr3",7.32074943497629,4.5327338970094,4.77804862369707e-08,NA,NA,NA
"peak14905","chr3",96561267,96561327,61,"+",47213,"peak14905","Txnip","Txnip",NA,NA,"Txnip",NA,FALSE,NA,"utr3",20.6255261612063,4.31107539436969,2.36850245267991e-21,"miR-191-5p","",NA
"peak14907","chr3",96561487,96561511,25,"+",3277,"peak14907","Txnip",NA,NA,NA,"Txnip",NA,FALSE,NA,"utr3",4.50472806704364,3.45266889159384,3.12803737081643e-05,NA,NA,NA
"peak14908","chr3",96561574,96561608,35,"+",21647,"peak14908","Txnip",NA,NA,NA,"Txnip",NA,FALSE,NA,"utr3",18.1880061541412,5.60308508272562,6.48625242182137e-19,NA,NA,NA
"peak14914","chr3",97635613,97635668,56,"+",1714,"peak14914","Fmo5",NA,NA,NA,NA,NA,FALSE,NA,"exon",3.45610161512255,5.55198970738854,0.000349863297322999,"miR-200b-3p,miR-200c-3p,miR-429-3p",NA,NA
"peak14991","chr3",107883474,107883521,48,"+",3832,"peak14991","Eps8l3","Eps8l3",NA,NA,NA,NA,FALSE,NA,"exon",3.98663469562095,2.80877550568133,0.000103125318858845,"let-7a-5p,let-7b-5p,let-7c-5p,let-7e-5p,let-7f-5p,let-7g-5p,let-7i-5p,let-7j,let-7k,miR-1961,miR-672-5p,miR-7674-5p,miR-98-5pmiR-18b-3p,miR-217-5p",NA,NA
"peak14995","chr3",107884753,107884806,54,"+",10998,"peak14995","Eps8l3","Eps8l3",NA,NA,NA,NA,FALSE,NA,"exon",7.69674116004375,3.49586361418754,2.01029059088691e-08,NA,NA,NA
"peak14999","chr3",107890905,107890958,54,"+",27653,"peak14999","Eps8l3",NA,NA,NA,NA,NA,FALSE,NA,"exon",16.4456026006699,5.00876644639489,3.584242616983e-17,"miR-24-3p,miR-3079-3p,miR-3106-5p,miR-5124b,miR-6361,miR-6369,miR-6410,miR-6413,miR-7080-3p",NA,NA
"peak15050","chr3",122896731,122896779,49,"+",9652,"peak15050","Fabp2","Fabp2",NA,NA,NA,NA,FALSE,NA,"exon",2.56372394423393,1.5294367797266,0.00273071298683429,NA,NA,NA
"peak15099","chr3",145764392,145764440,49,"+",5570,"peak15099",NA,"Ddah1",NA,NA,NA,NA,FALSE,NA,"intron",6.91220908030691,7.33285372345964,1.22402678006094e-07,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-369-3p,miR-374c-5p",""
"peak15105","chr3",145894156,145894218,63,"+",3693,"peak15105","Ddah1",NA,NA,NA,"Ddah1","Ddah1",FALSE,NA,"utr3",2.98456786097708,3.41829416062994,0.00103617268391955,"miR-132-3p,miR-194-5p,miR-212-3p,miR-6997-5p",NA,NA
"peak15147","chr3",14766232,14766285,54,"-",4021,"peak15147","Car1",NA,NA,NA,"Car1",NA,FALSE,NA,"utr3",3.5843641394849,2.65465321678363,0.000260396930472237,NA,NA,NA
"peak15148","chr3",14766360,14766385,26,"-",1207,"peak15148","Car1",NA,NA,NA,"Car1",NA,FALSE,NA,"utr3",3.03366970427993,4.47931460359688,0.000925401705836516,NA,NA,NA
"peak15149","chr3",14766422,14766452,31,"-",2974,"peak15149","Car1",NA,NA,NA,"Car1",NA,FALSE,NA,"utr3",4.48655656749158,4.6001849838886,3.26169563564544e-05,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-29a-3p,miR-29b-3p,miR-29c-3p,miR-6345,miR-6357",NA,NA
"peak15150","chr3",14766470,14766511,42,"-",5496,"peak15150","Car1",NA,NA,NA,"Car1",NA,FALSE,NA,"utr3",2.46587946451023,1.84939558649295,0.00342074369762613,NA,NA,NA
"peak15154","chr3",14768504,14768552,49,"-",3140,"peak15154",NA,"Car1",NA,NA,NA,NA,FALSE,NA,"intron",3.53103071086305,5.77327814755217,0.000294421342822349,"miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-369-3p,miR-374c-5p,miR-429-3pmiR-18b-3p,miR-217-5p","miR-200b-3p,miR-200c-3p,miR-429-3pmiR-200b-3p,miR-200c-3p,miR-429-3pmiR-369-3p,miR-374c-5p","miR-200b-3p,miR-200c-3p,miR-429-3p"
"peak15157","chr3",14772132,14772196,65,"-",1929,"peak15157",NA,"Car1",NA,NA,NA,NA,FALSE,NA,"intron",3.07820214583052,5.55053548625811,0.000835214170644791,NA,NA,NA
"peak15175","chr3",20122382,20122432,51,"-",2729,"peak15175","Gyg",NA,NA,NA,"Gyg",NA,FALSE,NA,"utr3",3.39526600981226,5.63012306134053,0.000402470441550833,"miR-29a-3p,miR-29b-3p,miR-29c-3p,miR-767,miR-770-5pmiR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak15213","chr3",53017055,53017107,53,"-",3698,"peak15213","Cog6",NA,NA,NA,NA,NA,FALSE,NA,"exon",4.04568411424359,4.29750766391405,9.00152072538877e-05,"",NA,NA
"peak15250","chr3",75528811,75528863,53,"-",14154,"peak15250","Pdcd10",NA,NA,NA,NA,NA,FALSE,NA,"exon",9.70329359559257,8.50373259855517,1.98018790909041e-10,NA,NA,NA
"peak15275","chr3",85660341,85660435,95,"-",3780,"peak15275","Fam160a1","RP24-559D1.1",NA,NA,"Fam160a1",NA,FALSE,NA,"utr3",3.44160156863439,5.20134975063775,0.000361741580182324,"miR-147-3p,miR-210-3p",NA,NA
"peak15276","chr3",85660808,85660868,61,"-",4413,"peak15276","Fam160a1","RP24-559D1.1",NA,NA,"Fam160a1",NA,FALSE,NA,"utr3",3.29067753058415,4.46908327693853,0.000512061907179815,"miR-26a-5p,miR-26b-5p,miR-6371",NA,NA
"peak15314","chr3",89271885,89271924,40,"-",2464,"peak15314","Efna1",NA,NA,"Slc50a1","Efna1",NA,FALSE,NA,"utr3",3.33487059650282,3.92870047266447,0.000462518814161278,NA,NA,NA
"peak15316","chr3",89272192,89272249,58,"-",5454,"peak15316","Efna1",NA,NA,"Slc50a1","Efna1",NA,FALSE,NA,"utr3",3.71061676585535,2.85962249967708,0.000194707748184945,NA,NA,NA
"peak15317","chr3",89272279,89272355,77,"-",5880,"peak15317","Efna1",NA,NA,"Slc50a1","Efna1",NA,FALSE,NA,"utr3",4.53119624117631,3.18382322956971,2.94309146207889e-05,NA,NA,NA
"peak15318","chr3",89272458,89272529,72,"-",5808,"peak15318","Efna1",NA,NA,"Slc50a1","Efna1",NA,FALSE,NA,"utr3",5.17956564456458,4.80588871670484,6.61354564734007e-06,"miR-7224-5pmiR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761","miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419",NA
"peak15321","chr3",89272969,89273021,53,"-",2800,"peak15321","Efna1","Efna1",NA,NA,NA,NA,FALSE,NA,"exon",3.24027901718498,5.11513250114664,0.000575070358461123,"miR-1193-5p,miR-1839-5p,miR-376a-5p,miR-379-5pmiR-376a-5p,miR-5123,miR-7241-3pmiR-26a-5p,miR-26b-5p,miR-6371","miR-376a-5p",""
"peak15322","chr3",89279463,89279520,58,"-",6314,"peak15322","Efna1","Efna1",NA,NA,NA,NA,FALSE,NA,"exon",5.14957891340996,3.10192821956387,7.08632532790143e-06,"miR-103-3p,miR-107-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1906,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-6342,miR-6353,miR-6419,miR-761miR-103-3p,miR-107-3p,miR-12186-3p,miR-15a-5p,miR-15b-5p,miR-16-5p,miR-1907,miR-195a-5p,miR-195b,miR-322-5p,miR-497a-5p,miR-503-5p,miR-6342,miR-6353,miR-6419miR-1906,miR-214-3p,miR-322-5p,miR-497a-5p,miR-5626-3p,miR-6340,miR-6342,miR-6419,miR-6969-5p,miR-7024-3p,miR-761",NA,NA
"peak15367","chr3",94884966,94885031,66,"-",1882,"peak15367","Psmb4",NA,NA,NA,NA,NA,FALSE,NA,"exon",2.59567933682515,4.011997648403,0.00253700114469142,NA,NA,NA
